ID,English_name,Vocalization_type,Quality,Date,X,Y,Clean_Time,Datetime,Date_String
131068,Orange Pine Plover,Song,B,4/12/2012,129,86,11:00,4/12/2012 11:00,4/12/2012 11:00
131036,Orange Pine Plover,Call,B,4/13/2013,116,46,13:00,4/13/2013 13:00,4/13/2013 13:00
124762,Orange Pine Plover,Call,B,4/25/1999,61,50,0:00,4/25/1999 0:00,4/25/1999 0:00
101903,Orange Pine Plover,Song,B,5/16/2012,71,108,8:10,5/16/2012 8:10,5/16/2012 8:10
100238,Orange Pine Plover,Song,B,5/2/2012,84,58,24:30:00,,
89187,Orange Pine Plover,Call,B,10/5/2011,65,34,9:30,10/5/2011 9:30,10/5/2011 9:30
87749,Orange Pine Plover,Call,B,9/28/2011,69,51,8:00,9/28/2011 8:00,9/28/2011 8:00
83517,Orange Pine Plover,Song,B,4/19/2008,125,78,0:00,4/19/2008 0:00,4/19/2008 0:00
77286,Orange Pine Plover,Song,B,5/1/2011,122,81,11:30,5/1/2011 11:30,5/1/2011 11:30
72805,Orange Pine Plover,Call,B,3/1/2011,95,62,24:07:00,,
70950,Orange Pine Plover,Call,B,1/30/2011,70,49,11:20,1/30/2011 11:20,1/30/2011 11:20
70949,Orange Pine Plover,Call,B,1/30/2011,110,78,11:15,1/30/2011 11:15,1/30/2011 11:15
70016,Orange Pine Plover,Call,B,7/11/2009,128,74,0:00,7/11/2009 0:00,7/11/2009 0:00
67170,Orange Pine Plover,Call,B,4/1/1989,59,46,0:00,4/1/1989 0:00,4/1/1989 0:00
67169,Orange Pine Plover,Call,B,4/1/1989,64,37,0:00,4/1/1989 0:00,4/1/1989 0:00
67163,Orange Pine Plover,Song,B,3/1/1983,39,109,0:00,3/1/1983 0:00,3/1/1983 0:00
54456,Orange Pine Plover,Song,B,5/12/2010,59,33,7:15,5/12/2010 7:15,5/12/2010 7:15
42452,Orange Pine Plover,"Call, Song",B,6/3/2009,138,110,10:48,6/3/2009 10:48,6/3/2009 10:48
31002,Orange Pine Plover,Song,B,4/27/2008,126,63,0:00,4/27/2008 0:00,4/27/2008 0:00
29512,Orange Pine Plover,Song,B,6/20/2008,64,150,6:00,6/20/2008 6:00,6/20/2008 6:00
16870,Orange Pine Plover,Call,B,2/23/2007,73,41,0:00,2/23/2007 0:00,2/23/2007 0:00
16869,Orange Pine Plover,Call,B,2/7/2007,59,43,0:00,2/7/2007 0:00,2/7/2007 0:00
16868,Orange Pine Plover,Song,B,2/23/2007,124,71,0:00,2/23/2007 0:00,2/23/2007 0:00
15187,Orange Pine Plover,Song,B,5/11/2007,88,50,18:04,5/11/2007 18:04,5/11/2007 18:04
15185,Orange Pine Plover,Song,B,5/6/2007,108,81,5:37,5/6/2007 5:37,5/6/2007 5:37
405512,Orange Pine Plover,Call,C,1/23/2018,61,40,15:30,1/23/2018 15:30,1/23/2018 15:30
391437,Orange Pine Plover,Call,C,10/19/2017,65,58,10:30,10/19/2017 10:30,10/19/2017 10:30
388705,Orange Pine Plover,Call,C,2/13/2016,54,17,8:30,2/13/2016 8:30,2/13/2016 8:30
327787,Orange Pine Plover,Call,C,7/11/2016,61,41,9:00,7/11/2016 9:00,7/11/2016 9:00
321528,Orange Pine Plover,Call,C,5/25/2016,48,28,6:51,5/25/2016 6:51,5/25/2016 6:51
308403,Orange Pine Plover,Call,C,3/22/2016,119,77,10:30,3/22/2016 10:30,3/22/2016 10:30
305160,Orange Pine Plover,Song,C,2/28/2016,132,66,10:00,2/28/2016 10:00,2/28/2016 10:00
304166,Orange Pine Plover,Call,C,2/20/2016,55,34,8:30,2/20/2016 8:30,2/20/2016 8:30
287365,Orange Pine Plover,Call,C,10/22/2015,120,87,13:00,10/22/2015 13:00,10/22/2015 13:00
254693,Orange Pine Plover,Call,C,5/20/2015,128,80,9:00,5/20/2015 9:00,5/20/2015 9:00
254692,Orange Pine Plover,Song,C,5/22/2015,63,44,12:00,5/22/2015 12:00,5/22/2015 12:00
243409,Orange Pine Plover,Song,C,5/13/2015,62,42,9:00,5/13/2015 9:00,5/13/2015 9:00
239649,Orange Pine Plover,Song,C,5/2/2015,62,43,14:00,5/2/2015 14:00,5/2/2015 14:00
234173,Orange Pine Plover,Call,C,4/3/2015,53,158,17:45,4/3/2015 17:45,4/3/2015 17:45
233743,Orange Pine Plover,"Call, Song",C,3/31/2015,65,51,13:20,3/31/2015 13:20,3/31/2015 13:20
186455,Orange Pine Plover,Call,C,7/10/2014,116,95,12:30,7/10/2014 12:30,7/10/2014 12:30
184189,Orange Pine Plover,Song,C,5/13/2012,64,38,12:30,5/13/2012 12:30,5/13/2012 12:30
163250,Orange Pine Plover,Call,C,1/21/2013,67,35,16:40,1/21/2013 16:40,1/21/2013 16:40
163249,Orange Pine Plover,Call,C,12/26/2012,105,77,10:00,12/26/2012 10:00,12/26/2012 10:00
163245,Orange Pine Plover,Song,C,5/20/2012,124,78,10:30,5/20/2012 10:30,5/20/2012 10:30
163236,Orange Pine Plover,Song,C,4/23/2012,147,106,11:00,4/23/2012 11:00,4/23/2012 11:00
145939,Orange Pine Plover,Call,C,8/9/2013,121,69,8:29,8/9/2013 8:29,8/9/2013 8:29
138489,Orange Pine Plover,Song,C,6/15/2013,128,64,7:15,6/15/2013 7:15,6/15/2013 7:15
138137,Orange Pine Plover,Call,C,6/9/2013,70,32,18:00,6/9/2013 18:00,6/9/2013 18:00
137541,Orange Pine Plover,Song,C,6/6/2013,125,80,6:10,6/6/2013 6:10,6/6/2013 6:10
97240,Orange Pine Plover,Call,C,3/22/2012,48,55,10:30,3/22/2012 10:30,3/22/2012 10:30
76984,Orange Pine Plover,Call,C,4/22/2011,119,73,16:15,4/22/2011 16:15,4/22/2011 16:15
58467,Orange Pine Plover,"Call, Song",C,7/18/2010,127,64,11:30,7/18/2010 11:30,7/18/2010 11:30
16895,Orange Pine Plover,Song,C,3/8/2007,121,58,0:00,3/8/2007 0:00,3/8/2007 0:00
16873,Orange Pine Plover,Call,C,2/9/2007,61,40,0:00,2/9/2007 0:00,2/9/2007 0:00
16872,Orange Pine Plover,Call,C,2/9/2007,75,94,0:00,2/9/2007 0:00,2/9/2007 0:00
349426,Orange Pine Plover,Call,D,1/7/2017,131,78,10:00,1/7/2017 10:00,1/7/2017 10:00
313674,Orange Pine Plover,Song,D,4/22/2016,55,38,10:18,4/22/2016 10:18,4/22/2016 10:18
236500,Orange Pine Plover,,D,4/18/2015,120,77,10:30,4/18/2015 10:30,4/18/2015 10:30
163252,Orange Pine Plover,"Call, Song",D,4/16/2013,110,69,9:00,4/16/2013 9:00,4/16/2013 9:00
163235,Orange Pine Plover,Call,D,7/14/2010,63,41,13:00,7/14/2010 13:00,7/14/2010 13:00
141477,Orange Pine Plover,Call,D,4/8/2013,94,49,9:00,4/8/2013 9:00,4/8/2013 9:00
71462,Orange Pine Plover,Scold,D,2/9/2011,57,46,0:00,2/9/2011 0:00,2/9/2011 0:00
163246,Orange Pine Plover,Call,E,10/12/2012,67,54,12:30,10/12/2012 12:30,10/12/2012 12:30
78695,Orange Pine Plover,Song,E,5/25/2011,68,54,11:20,5/25/2011 11:20,5/25/2011 11:20
362231,Ordinary Snape,Song,,3/30/2017,137,112,8:00,3/30/2017 8:00,3/30/2017 8:00
354703,Ordinary Snape,Song,,5/6/2016,150,112,9:47,5/6/2016 9:47,5/6/2016 9:47
327947,Ordinary Snape,Call,,7/19/2016,136,105,11:45,7/19/2016 11:45,7/19/2016 11:45
325438,Ordinary Snape,Song,,5/14/2016,158,125,4:45,5/14/2016 4:45,5/14/2016 4:45
373404,Ordinary Snape,Call,A,5/31/2015,137,113,5:30,5/31/2015 5:30,5/31/2015 5:30
357950,Ordinary Snape,Call,A,2/15/2017,150,113,9:27,2/15/2017 9:27,2/15/2017 9:27
322862,Ordinary Snape,Call,A,6/1/2016,136,106,8:00,6/1/2016 8:00,6/1/2016 8:00
322861,Ordinary Snape,"Call, Song",A,6/1/2016,158,126,8:00,6/1/2016 8:00,6/1/2016 8:00
322845,Ordinary Snape,Song,A,6/1/2016,137,119,7:00,6/1/2016 7:00,6/1/2016 7:00
320475,Ordinary Snape,Call,A,6/5/2016,124,107,5:31,6/5/2016 5:31,6/5/2016 5:31
313481,Ordinary Snape,Song,A,4/23/2016,131,113,7:58,4/23/2016 7:58,4/23/2016 7:58
299635,Ordinary Snape,Call,A,5/23/2015,130,111,7:39,5/23/2015 7:39,5/23/2015 7:39
259259,Ordinary Snape,Call,A,6/1/2011,135,123,0:00,6/1/2011 0:00,6/1/2011 0:00
236558,Ordinary Snape,Song,A,4/18/2015,146,115,7:39,4/18/2015 7:39,4/18/2015 7:39
230435,Ordinary Snape,Call,A,3/20/1998,131,133,7:00,3/20/1998 7:00,3/20/1998 7:00
230434,Ordinary Snape,Call,A,3/20/1998,139,123,7:00,3/20/1998 7:00,3/20/1998 7:00
188419,Ordinary Snape,Call,A,6/13/2014,138,123,19:58,6/13/2014 19:58,6/13/2014 19:58
185117,Ordinary Snape,Call,A,6/8/2014,142,109,5:12,6/8/2014 5:12,6/8/2014 5:12
184629,Ordinary Snape,Song,A,5/10/2014,139,111,4:30,5/10/2014 4:30,5/10/2014 4:30
179722,Ordinary Snape,Call,A,5/24/2014,134,110,5:01,5/24/2014 5:01,5/24/2014 5:01
163175,Ordinary Snape,Song,A,5/18/2011,154,125,12:01,5/18/2011 12:01,5/18/2011 12:01
163174,Ordinary Snape,Song,A,5/18/2012,134,125,7:04,5/18/2012 7:04,5/18/2012 7:04
163173,Ordinary Snape,Call,A,5/18/2012,143,107,7:04,5/18/2012 7:04,5/18/2012 7:04
163170,Ordinary Snape,Song,A,5/25/2012,130,109,7:55,5/25/2012 7:55,5/25/2012 7:55
163169,Ordinary Snape,Call,A,5/18/2012,149,113,7:04,5/18/2012 7:04,5/18/2012 7:04
142484,Ordinary Snape,Call,A,7/13/2013,142,119,9:30,7/13/2013 9:30,7/13/2013 9:30
134156,Ordinary Snape,Call,A,5/19/2013,144,109,6:14,5/19/2013 6:14,5/19/2013 6:14
132146,Ordinary Snape,Song,A,4/13/2013,96,165,9:00,4/13/2013 9:00,4/13/2013 9:00
131961,Ordinary Snape,"Call, Song",A,4/27/2013,146,112,9:10,4/27/2013 9:10,4/27/2013 9:10
13846,Ordinary Snape,Call,A,6/23/2007,144,112,10:05,6/23/2007 10:05,6/23/2007 10:05
393737,Ordinary Snape,Song,B,6/24/2017,154,129,8:12,6/24/2017 8:12,6/24/2017 8:12
388170,Ordinary Snape,Call,B,5/20/2017,141,112,8:20,5/20/2017 8:20,5/20/2017 8:20
364517,Ordinary Snape,Call,B,4/15/2017,134,114,8:30,4/15/2017 8:30,4/15/2017 8:30
362080,Ordinary Snape,Call,B,2/3/2017,146,107,12:49,2/3/2017 12:49,2/3/2017 12:49
357949,Ordinary Snape,Call,B,2/15/2017,143,122,9:25,2/15/2017 9:25,2/15/2017 9:25
350895,Ordinary Snape,Song,B,4/13/1995,128,118,0:00,4/13/1995 0:00,4/13/1995 0:00
325928,Ordinary Snape,Call,B,6/11/2016,141,108,10:30,6/11/2016 10:30,6/11/2016 10:30
323053,Ordinary Snape,Song,B,6/9/2016,141,115,10:00,6/9/2016 10:00,6/9/2016 10:00
323052,Ordinary Snape,Call,B,6/9/2016,127,100,10:00,6/9/2016 10:00,6/9/2016 10:00
323025,Ordinary Snape,Call,B,6/8/2016,149,111,16:00,6/8/2016 16:00,6/8/2016 16:00
323023,Ordinary Snape,Call,B,6/8/2016,129,93,16:00,6/8/2016 16:00,6/8/2016 16:00
322820,Ordinary Snape,Call,B,5/31/2016,142,111,16:00,5/31/2016 16:00,5/31/2016 16:00
315286,Ordinary Snape,Call,B,5/5/2016,139,114,12:30,5/5/2016 12:30,5/5/2016 12:30
313909,Ordinary Snape,Call,B,4/16/2016,144,131,11:00,4/16/2016 11:00,4/16/2016 11:00
312721,Ordinary Snape,Call,B,4/16/2016,142,108,10:49,4/16/2016 10:49,4/16/2016 10:49
302963,Ordinary Snape,Call,B,6/6/2014,147,121,18:00,6/6/2014 18:00,6/6/2014 18:00
302960,Ordinary Snape,Call,B,6/6/2014,131,114,18:00,6/6/2014 18:00,6/6/2014 18:00
256197,Ordinary Snape,Call,B,7/4/2015,136,110,6:43,7/4/2015 6:43,7/4/2015 6:43
205913,Ordinary Snape,Song,B,6/1/2014,133,127,15:45,6/1/2014 15:45,6/1/2014 15:45
194295,Ordinary Snape,Call,B,6/24/2014,138,110,6:52,6/24/2014 6:52,6/24/2014 6:52
193146,Ordinary Snape,"Call, Song",B,6/22/2014,142,111,5:58,6/22/2014 5:58,6/22/2014 5:58
193050,Ordinary Snape,Call,B,7/13/2014,142,113,7:07,7/13/2014 7:07,7/13/2014 7:07
192726,Ordinary Snape,Call,B,4/22/2014,141,111,8:35,4/22/2014 8:35,4/22/2014 8:35
183362,Ordinary Snape,Call,B,6/21/2014,142,114,6:00,6/21/2014 6:00,6/21/2014 6:00
176986,Ordinary Snape,Song,B,5/1/2014,140,119,15:56,5/1/2014 15:56,5/1/2014 15:56
172791,Ordinary Snape,Song,B,4/7/2014,140,111,10:30,4/7/2014 10:30,4/7/2014 10:30
163176,Ordinary Snape,Song,B,5/18/2011,142,112,12:03,5/18/2011 12:03,5/18/2011 12:03
163172,Ordinary Snape,Call,B,3/4/2012,141,126,8:51,3/4/2012 8:51,3/4/2012 8:51
160606,Ordinary Snape,Song,B,5/28/2013,142,113,4:25,5/28/2013 4:25,5/28/2013 4:25
160520,Ordinary Snape,Song,B,5/21/2013,142,113,6:42,5/21/2013 6:42,5/21/2013 6:42
160301,Ordinary Snape,Call,B,5/4/2013,124,98,7:23,5/4/2013 7:23,5/4/2013 7:23
158950,Ordinary Snape,Call,B,7/7/2012,145,110,9:15,7/7/2012 9:15,7/7/2012 9:15
137602,Ordinary Snape,Call,B,5/6/2013,140,113,12:00,5/6/2013 12:00,5/6/2013 12:00
115820,Ordinary Snape,Call,B,5/6/2012,151,111,0:00,5/6/2012 0:00,5/6/2012 0:00
115819,Ordinary Snape,Call,B,5/6/2012,132,99,0:00,5/6/2012 0:00,5/6/2012 0:00
107461,Ordinary Snape,Call,B,6/14/2012,137,113,7:23,6/14/2012 7:23,6/14/2012 7:23
101362,Ordinary Snape,Song,B,5/16/2012,135,112,11:40,5/16/2012 11:40,5/16/2012 11:40
99549,Ordinary Snape,Song,B,4/15/2012,134,108,7:49,4/15/2012 7:49,4/15/2012 7:49
65937,Ordinary Snape,Call,B,7/4/2010,150,127,8:00,7/4/2010 8:00,7/4/2010 8:00
65820,Ordinary Snape,Song,B,5/24/2010,135,116,4:03,5/24/2010 4:03,5/24/2010 4:03
65819,Ordinary Snape,Song,B,5/24/2010,125,95,4:22,5/24/2010 4:22,5/24/2010 4:22
54455,Ordinary Snape,Song,B,5/15/2008,114,109,7:30,5/15/2008 7:30,5/15/2008 7:30
33004,Ordinary Snape,Call,B,4/18/2009,136,115,9:00,4/18/2009 9:00,4/18/2009 9:00
31120,Ordinary Snape,Call,B,5/23/2008,118,100,0:00,5/23/2008 0:00,5/23/2008 0:00
371289,Ordinary Snape,Call,C,5/21/2017,137,104,7:00,5/21/2017 7:00,5/21/2017 7:00
368519,Ordinary Snape,Call,C,4/13/2017,136,109,6:30,4/13/2017 6:30,4/13/2017 6:30
357947,Ordinary Snape,Call,C,2/15/2017,145,122,9:23,2/15/2017 9:23,2/15/2017 9:23
320032,Ordinary Snape,Song,C,5/30/2016,128,91,7:14,5/30/2016 7:14,5/30/2016 7:14
236696,Ordinary Snape,Song,C,4/19/2015,136,135,10:30,4/19/2015 10:30,4/19/2015 10:30
212619,Ordinary Snape,"Call, Song",C,8/9/2013,134,110,8:49,8/9/2013 8:49,8/9/2013 8:49
160431,Ordinary Snape,Song,C,5/16/2013,134,101,8:17,5/16/2013 8:17,5/16/2013 8:17
160345,Ordinary Snape,Call,C,5/5/2013,145,134,18:38,5/5/2013 18:38,5/5/2013 18:38
129778,Ordinary Snape,Call,C,4/14/2013,129,108,7:35,4/14/2013 7:35,4/14/2013 7:35
81094,Ordinary Snape,Call,C,6/8/2011,124,110,6:30,6/8/2011 6:30,6/8/2011 6:30
17046,Ordinary Snape,Song,C,5/2/2007,144,111,0:00,5/2/2007 0:00,5/2/2007 0:00
268813,Ordinary Snape,Call,D,8/15/2015,127,118,16:35,8/15/2015 16:35,8/15/2015 16:35
253209,Ordinary Snape,Call,D,6/17/2015,139,106,18:15,6/17/2015 18:15,6/17/2015 18:15
157341,Ordinary Snape,Song,D,5/18/2013,142,110,5:00,5/18/2013 5:00,5/18/2013 5:00
157277,Ordinary Snape,Call,D,6/24/2010,138,107,16:45,6/24/2010 16:45,6/24/2010 16:45
153181,Ordinary Snape,Call,D,6/21/2013,144,113,5:00,6/21/2013 5:00,6/21/2013 5:00
132735,Ordinary Snape,Song,D,5/6/2013,132,102,17:32,5/6/2013 17:32,5/6/2013 17:32
215698,Ordinary Snape,Call,E,4/20/2013,133,124,6:30,4/20/2013 6:30,4/20/2013 6:30
175270,Ordinary Snape,Call,E,4/19/2014,121,119,8:30,4/19/2014 8:30,4/19/2014 8:30
132736,Ordinary Snape,Song,E,5/6/2013,122,119,17:31,5/6/2013 17:31,5/6/2013 17:31
387638,Pinkfinch,Call,,7/23/2017,61,41,14:19,7/23/2017 14:19,7/23/2017 14:19
387637,Pinkfinch,Call,,7/23/2017,30,114,14:18,7/23/2017 14:18,7/23/2017 14:18
387636,Pinkfinch,Call,,7/23/2017,83,91,14:14,7/23/2017 14:14,7/23/2017 14:14
387635,Pinkfinch,Call,,7/23/2017,141,73,11:46,7/23/2017 11:46,7/23/2017 11:46
379662,Pinkfinch,Call,,6/16/2016,77,94,11:04,6/16/2016 11:04,6/16/2016 11:04
379661,Pinkfinch,Call,,6/16/2016,82,54,11:00,6/16/2016 11:00,6/16/2016 11:00
379660,Pinkfinch,Call,,6/16/2016,73,80,11:00,6/16/2016 11:00,6/16/2016 11:00
360986,Pinkfinch,Call,,1/18/2017,81,53,10:01,1/18/2017 10:01,1/18/2017 10:01
383943,Pinkfinch,Call,A,4/5/2015,39,165,0:00,4/5/2015 0:00,4/5/2015 0:00
325526,Pinkfinch,Call,A,7/3/2016,57,164,8:30,7/3/2016 8:30,7/3/2016 8:30
325525,Pinkfinch,Call,A,7/3/2016,64,47,8:30,7/3/2016 8:30,7/3/2016 8:30
312800,Pinkfinch,Call,A,4/17/2016,81,53,8:15,4/17/2016 8:15,4/17/2016 8:15
302918,Pinkfinch,Call,A,4/16/2005,63,92,10:05,4/16/2005 10:05,4/16/2005 10:05
211063,Pinkfinch,Call,A,11/8/2014,80,48,6:38,11/8/2014 6:38,11/8/2014 6:38
189061,Pinkfinch,Call,A,6/15/2014,67,146,18:21,6/15/2014 18:21,6/15/2014 18:21
175237,Pinkfinch,Drumming,A,4/18/2014,74,82,8:58,4/18/2014 8:58,4/18/2014 8:58
166116,Pinkfinch,Call,A,2/3/2014,56,147,10:08,2/3/2014 10:08,2/3/2014 10:08
164765,Pinkfinch,Call,A,1/15/2014,83,58,10:31,1/15/2014 10:31,1/15/2014 10:31
141847,Pinkfinch,Call,A,6/30/2013,83,54,19:23,6/30/2013 19:23,6/30/2013 19:23
137670,Pinkfinch,Drumming,A,6/7/2013,55,33,11:40,6/7/2013 11:40,6/7/2013 11:40
132875,Pinkfinch,Drumming,A,5/6/2013,59,42,11:49,5/6/2013 11:49,5/6/2013 11:49
132867,Pinkfinch,Call,A,5/6/2013,62,44,6:53,5/6/2013 6:53,5/6/2013 6:53
57935,Pinkfinch,Drumming,A,6/7/2010,76,51,8:00,6/7/2010 8:00,6/7/2010 8:00
51763,Pinkfinch,Call,A,4/4/2010,143,121,0:00,4/4/2010 0:00,4/4/2010 0:00
47290,Pinkfinch,Call,A,4/18/2010,62,164,10:45,4/18/2010 10:45,4/18/2010 10:45
47289,Pinkfinch,Drumming,A,4/18/2010,71,38,10:45,4/18/2010 10:45,4/18/2010 10:45
21100,Pinkfinch,Call,A,6/22/2008,81,62,7:00,6/22/2008 7:00,6/22/2008 7:00
1399,Pinkfinch,Call,A,11/30/2004,131,77,0:00,11/30/2004 0:00,11/30/2004 0:00
406228,Pinkfinch,Call,B,3/16/2018,140,115,9:19,3/16/2018 9:19,3/16/2018 9:19
388169,Pinkfinch,Call,B,5/20/2017,130,77,10:27,5/20/2017 10:27,5/20/2017 10:27
312414,Pinkfinch,Call,B,4/10/2016,40,111,18:20,4/10/2016 18:20,4/10/2016 18:20
301680,Pinkfinch,,B,1/9/2016,79,44,15:15,1/9/2016 15:15,1/9/2016 15:15
263053,Pinkfinch,Call,B,10/7/2014,54,39,15:00,10/7/2014 15:00,10/7/2014 15:00
246093,Pinkfinch,Call,B,5/22/2015,67,92,6:30,5/22/2015 6:30,5/22/2015 6:30
197639,Pinkfinch,Call,B,2/15/2013,136,110,9:00,2/15/2013 9:00,2/15/2013 9:00
190346,Pinkfinch,Call,B,6/19/2014,57,97,9:02,6/19/2014 9:02,6/19/2014 9:02
189290,Pinkfinch,Call,B,6/16/2014,16,114,6:40,6/16/2014 6:40,6/16/2014 6:40
189059,Pinkfinch,Drumming,B,6/15/2014,61,74,14:48,6/15/2014 14:48,6/15/2014 14:48
176389,Pinkfinch,Call,B,4/26/2014,68,90,17:28,4/26/2014 17:28,4/26/2014 17:28
160464,Pinkfinch,Call,B,5/18/2013,69,38,7:20,5/18/2013 7:20,5/18/2013 7:20
142743,Pinkfinch,Call,B,7/12/2013,28,121,19:32,7/12/2013 19:32,7/12/2013 19:32
135129,Pinkfinch,Call,B,12/22/1995,57,141,0:00,12/22/1995 0:00,12/22/1995 0:00
132869,Pinkfinch,Drumming,B,5/6/2013,115,70,9:10,5/6/2013 9:10,5/6/2013 9:10
101888,Pinkfinch,Call,B,5/15/2012,51,139,13:30,5/15/2012 13:30,5/15/2012 13:30
101641,Pinkfinch,Call,B,5/12/2012,42,23,10:25,5/12/2012 10:25,5/12/2012 10:25
90610,Pinkfinch,Call,B,11/30/2011,126,139,10:30,11/30/2011 10:30,11/30/2011 10:30
78062,Pinkfinch,Call,B,5/16/2011,77,101,6:49,5/16/2011 6:49,5/16/2011 6:49
67494,Pinkfinch,Call,B,1/2/2011,73,94,7:15,1/2/2011 7:15,1/2/2011 7:15
54774,Pinkfinch,Call,B,12/16/2008,82,44,7:30,12/16/2008 7:30,12/16/2008 7:30
31302,Pinkfinch,Call,B,6/27/2008,57,93,0:00,6/27/2008 0:00,6/27/2008 0:00
406359,Pinkfinch,Call,C,3/17/2018,124,83,11:30,3/17/2018 11:30,3/17/2018 11:30
387634,Pinkfinch,Call,C,7/23/2017,30,109,11:45,7/23/2017 11:45,7/23/2017 11:45
297560,Pinkfinch,Call,C,12/29/2015,49,53,13:45,12/29/2015 13:45,12/29/2015 13:45
245884,Pinkfinch,Call,C,10/29/2012,120,73,10:02,10/29/2012 10:02,10/29/2012 10:02
239859,Pinkfinch,Drumming,C,5/4/2015,125,80,18:00,5/4/2015 18:00,5/4/2015 18:00
214965,Pinkfinch,Call,C,2/25/2015,30,121,12:30,2/25/2015 12:30,2/25/2015 12:30
206197,Pinkfinch,Call,C,7/2/2014,61,41,5:00,7/2/2014 5:00,7/2/2014 5:00
205497,Pinkfinch,Call,C,6/19/2014,146,103,6:00,6/19/2014 6:00,6/19/2014 6:00
189060,Pinkfinch,Drumming,C,6/15/2014,122,73,14:45,6/15/2014 14:45,6/15/2014 14:45
165591,Pinkfinch,Call,C,1/29/2014,68,89,9:00,1/29/2014 9:00,1/29/2014 9:00
160609,Pinkfinch,Call,C,5/28/2013,120,77,4:29,5/28/2013 4:29,5/28/2013 4:29
160607,Pinkfinch,Drumming,C,5/28/2013,121,99,4:25,5/28/2013 4:25,5/28/2013 4:25
144484,Pinkfinch,Drumming,C,4/27/2013,64,36,6:50,4/27/2013 6:50,4/27/2013 6:50
132056,Pinkfinch,Call,C,12/20/2012,68,96,10:30,12/20/2012 10:30,12/20/2012 10:30
101889,Pinkfinch,Call,C,5/15/2012,58,158,13:35,5/15/2012 13:35,5/15/2012 13:35
16890,Pinkfinch,Call,C,2/7/2007,57,111,0:00,2/7/2007 0:00,2/7/2007 0:00
286409,Pinkfinch,Call,D,10/4/2015,18,144,17:00,10/4/2015 17:00,10/4/2015 17:00
206001,Pinkfinch,Call,D,6/16/2014,47,32,22:00,6/16/2014 22:00,6/16/2014 22:00
205929,Pinkfinch,Call,D,6/3/2014,151,115,4:00,6/3/2014 4:00,6/3/2014 4:00
205197,Pinkfinch,Call,D,6/12/2014,54,151,5:00,6/12/2014 5:00,6/12/2014 5:00
160819,Pinkfinch,Call,D,7/1/2013,60,37,20:57,7/1/2013 20:57,7/1/2013 20:57
143637,Pinkfinch,Call,D,7/9/2013,80,55,7:00,7/9/2013 7:00,7/9/2013 7:00
137669,Pinkfinch,Call,D,6/7/2013,81,55,11:40,6/7/2013 11:40,6/7/2013 11:40
404127,Purple Tooting Tout,Call,A,1/25/2018,130,78,14:00,1/25/2018 14:00,1/25/2018 14:00
375499,Purple Tooting Tout,Song,A,6/14/2017,62,44,11:30,6/14/2017 11:30,6/14/2017 11:30
365957,Purple Tooting Tout,Song,A,1/16/2017,130,79,17:00,1/16/2017 17:00,1/16/2017 17:00
362569,Purple Tooting Tout,Call,A,10/26/2016,62,49,8:08,10/26/2016 8:08,10/26/2016 8:08
362568,Purple Tooting Tout,Call,A,12/22/2016,106,30,6:59,12/22/2016 6:59,12/22/2016 6:59
362567,Purple Tooting Tout,Song,A,10/26/2016,127,117,8:08,10/26/2016 8:08,10/26/2016 8:08
362563,Purple Tooting Tout,Call,A,12/21/2016,52,124,6:45,12/21/2016 6:45,12/21/2016 6:45
352143,Purple Tooting Tout,Call,A,1/5/2017,39,115,7:00,1/5/2017 7:00,1/5/2017 7:00
338033,Purple Tooting Tout,Call,A,10/14/2016,171,88,6:30,10/14/2016 6:30,10/14/2016 6:30
329336,Purple Tooting Tout,Call,A,6/1/2016,54,151,13:30,6/1/2016 13:30,6/1/2016 13:30
327421,Purple Tooting Tout,Call,A,2/11/2016,66,91,8:00,2/11/2016 8:00,2/11/2016 8:00
314557,Purple Tooting Tout,Call,A,4/27/2016,141,116,7:00,4/27/2016 7:00,4/27/2016 7:00
314556,Purple Tooting Tout,Call,A,4/27/2016,122,75,7:00,4/27/2016 7:00,4/27/2016 7:00
215094,Purple Tooting Tout,Call,A,2/19/2015,123,75,9:00,2/19/2015 9:00,2/19/2015 9:00
191578,Purple Tooting Tout,Song,A,7/23/2014,60,43,5:30,7/23/2014 5:30,7/23/2014 5:30
179947,Purple Tooting Tout,Song,A,5/10/2014,59,89,7:00,5/10/2014 7:00,5/10/2014 7:00
163082,Purple Tooting Tout,Call,A,12/26/1986,89,57,11:00,12/26/1986 11:00,12/26/1986 11:00
163003,Purple Tooting Tout,Call,A,11/28/2013,79,94,12:00,11/28/2013 12:00,11/28/2013 12:00
162951,Purple Tooting Tout,Call,A,12/10/2013,67,95,12:00,12/10/2013 12:00,12/10/2013 12:00
157782,Purple Tooting Tout,Call,A,4/11/2013,64,41,13:33,4/11/2013 13:33,4/11/2013 13:33
145290,Purple Tooting Tout,Call,A,7/26/2013,135,126,18:00,7/26/2013 18:00,7/26/2013 18:00
116705,Purple Tooting Tout,Call,A,1/2/2013,31,128,17:30,1/2/2013 17:30,1/2/2013 17:30
116704,Purple Tooting Tout,Call,A,1/2/2013,68,43,17:30,1/2/2013 17:30,1/2/2013 17:30
116703,Purple Tooting Tout,Call,A,1/2/2013,58,36,17:30,1/2/2013 17:30,1/2/2013 17:30
116702,Purple Tooting Tout,Call,A,1/2/2013,70,57,17:30,1/2/2013 17:30,1/2/2013 17:30
